game_id,period,fouling_team,bonus_reached,team_fouls,shooting_fouls,personal_lb_fouls,opp_poss_in_bonus,fta_bonus,season,game_date,game_week
1022500020,4,PHX,True,6,2,3,0,2,2025_full,2025-05-23,2.0
1022500021,1,IND,True,9,5,4,6,4,2025_full,2025-05-24,2.0
1022500021,2,IND,False,3,3,0,0,0,2025_full,2025-05-24,2.0
1022500021,3,IND,True,6,3,3,7,0,2025_full,2025-05-24,2.0
1022500021,4,IND,True,6,3,3,2,2,2025_full,2025-05-24,2.0
1022500021,1,NYL,True,5,2,3,1,2,2025_full,2025-05-24,2.0
1022500021,2,NYL,False,4,3,1,0,0,2025_full,2025-05-24,2.0
1022500021,3,NYL,False,3,2,1,0,0,2025_full,2025-05-24,2.0
1022500021,4,NYL,False,2,1,1,0,0,2025_full,2025-05-24,2.0
1022500022,1,ATL,False,2,2,0,0,0,2025_full,2025-05-24,2.0
1022500022,2,ATL,False,3,1,2,0,0,2025_full,2025-05-24,2.0
1022500022,3,ATL,True,5,2,3,2,0,2025_full,2025-05-24,2.0
1022500022,4,ATL,False,2,1,0,0,0,2025_full,2025-05-24,2.0
1022500022,1,DAL,False,2,1,1,0,0,2025_full,2025-05-24,2.0
1022500022,2,DAL,False,3,2,1,0,0,2025_full,2025-05-24,2.0
1022500022,3,DAL,True,8,4,4,10,4,2025_full,2025-05-24,2.0
1022500022,4,DAL,False,4,2,2,0,0,2025_full,2025-05-24,2.0
1022500023,1,ATL,False,2,1,1,0,0,2025_full,2025-05-25,2.0
1022500023,2,ATL,False,1,1,0,0,0,2025_full,2025-05-25,2.0
1022500023,3,ATL,True,6,3,3,7,2,2025_full,2025-05-25,2.0
1022500023,4,ATL,False,3,2,1,0,0,2025_full,2025-05-25,2.0
1022500023,1,CON,False,4,2,1,0,0,2025_full,2025-05-25,2.0
1022500023,2,CON,False,4,1,2,0,0,2025_full,2025-05-25,2.0
1022500023,3,CON,True,7,4,3,8,2,2025_full,2025-05-25,2.0
1022500023,4,CON,False,4,1,3,0,0,2025_full,2025-05-25,2.0
1022500024,1,LAS,True,6,1,5,2,4,2025_full,2025-05-25,2.0
1022500024,2,LAS,False,1,0,1,0,0,2025_full,2025-05-25,2.0
1022500024,3,LAS,False,2,1,0,0,0,2025_full,2025-05-25,2.0
1022500024,4,LAS,True,5,2,3,5,0,2025_full,2025-05-25,2.0
1022500024,1,CHI,True,5,2,3,6,2,2025_full,2025-05-25,2.0
1022500024,2,CHI,True,5,5,0,1,0,2025_full,2025-05-25,2.0
1022500024,3,CHI,False,4,1,3,0,0,2025_full,2025-05-25,2.0
1022500024,4,CHI,True,5,1,4,0,2,2025_full,2025-05-25,2.0
1022500025,1,PHX,False,1,0,1,0,0,2025_full,2025-05-25,2.0
1022500025,2,PHX,False,3,1,2,0,0,2025_full,2025-05-25,2.0
1022500025,3,PHX,True,8,2,4,12,4,2025_full,2025-05-25,2.0
1022500025,4,PHX,True,5,4,1,4,2,2025_full,2025-05-25,2.0
1022500025,1,WAS,False,3,0,3,0,0,2025_full,2025-05-25,2.0
1022500025,2,WAS,False,2,0,2,0,0,2025_full,2025-05-25,2.0
1022500025,3,WAS,True,7,3,4,2,2,2025_full,2025-05-25,2.0
1022500025,4,WAS,True,8,3,5,4,4,2025_full,2025-05-25,2.0
1022500026,1,SEA,False,3,1,2,0,0,2025_full,2025-05-25,2.0
1022500026,2,SEA,True,5,3,2,5,0,2025_full,2025-05-25,2.0
1022500026,3,SEA,False,4,3,1,0,0,2025_full,2025-05-25,2.0
1022500026,4,SEA,True,5,4,1,4,0,2025_full,2025-05-25,2.0
1022500026,1,LVA,False,2,2,0,0,0,2025_full,2025-05-25,2.0
1022500026,2,LVA,False,2,1,1,0,0,2025_full,2025-05-25,2.0
1022500026,3,LVA,False,1,1,0,0,0,2025_full,2025-05-25,2.0
1022500026,4,LVA,True,5,2,3,5,0,2025_full,2025-05-25,2.0
1022500027,1,CON,True,6,1,5,0,4,2025_full,2025-05-27,2.0
1022500027,2,CON,True,7,4,3,4,4,2025_full,2025-05-27,2.0
1022500027,3,CON,True,5,3,2,2,0,2025_full,2025-05-27,2.0
1022500027,4,CON,True,5,3,2,6,0,2025_full,2025-05-27,2.0
1022500027,1,DAL,False,2,1,1,0,0,2025_full,2025-05-27,2.0
1022500027,2,DAL,False,4,4,0,0,0,2025_full,2025-05-27,2.0
1022500027,3,DAL,True,9,4,5,10,8,2025_full,2025-05-27,2.0
1022500027,4,DAL,True,8,4,4,3,6,2025_full,2025-05-27,2.0
1022500028,1,NYL,False,4,2,2,0,0,2025_full,2025-05-27,2.0
1022500028,2,NYL,False,4,3,1,0,0,2025_full,2025-05-27,2.0
1022500028,3,NYL,True,7,3,4,13,2,2025_full,2025-05-27,2.0
1022500028,4,NYL,False,2,0,2,0,0,2025_full,2025-05-27,2.0
1022500028,1,GSV,True,5,2,3,3,0,2025_full,2025-05-27,2.0
1022500028,2,GSV,False,2,2,0,0,0,2025_full,2025-05-27,2.0
1022500028,3,GSV,True,5,2,3,3,2,2025_full,2025-05-27,2.0
1022500028,4,GSV,False,2,0,2,0,0,2025_full,2025-05-27,2.0
1022500029,1,MIN,False,2,0,1,0,0,2025_full,2025-05-27,2.0
1022500029,2,MIN,False,3,2,1,0,0,2025_full,2025-05-27,2.0
1022500029,3,MIN,True,5,3,1,4,0,2025_full,2025-05-27,2.0
1022500029,4,MIN,True,6,3,3,7,2,2025_full,2025-05-27,2.0
1022500029,1,SEA,False,2,1,1,0,0,2025_full,2025-05-27,2.0
1022500029,2,SEA,False,4,1,2,0,0,2025_full,2025-05-27,2.0
1022500029,3,SEA,False,3,2,1,0,0,2025_full,2025-05-27,2.0
1022500029,4,SEA,True,5,0,5,0,2,2025_full,2025-05-27,2.0
1022500030,1,LAS,False,4,3,1,0,0,2025_full,2025-05-27,2.0
1022500030,2,LAS,True,5,2,3,3,2,2025_full,2025-05-27,2.0
1022500030,3,LAS,True,5,1,2,1,0,2025_full,2025-05-27,2.0
1022500030,4,LAS,True,5,0,5,0,2,2025_full,2025-05-27,2.0
1022500030,1,ATL,False,3,3,0,0,0,2025_full,2025-05-27,2.0
1022500030,2,ATL,False,4,1,3,0,0,2025_full,2025-05-27,2.0
1022500030,3,ATL,True,5,2,3,2,2,2025_full,2025-05-27,2.0
1022500030,4,ATL,False,4,3,1,0,0,2025_full,2025-05-27,2.0
1022500031,1,PHX,True,5,3,2,10,2,2025_full,2025-05-27,2.0
1022500031,2,PHX,False,3,2,1,0,0,2025_full,2025-05-27,2.0
1022500031,3,PHX,False,4,2,2,0,0,2025_full,2025-05-27,2.0
1022500031,4,PHX,True,5,1,4,6,2,2025_full,2025-05-27,2.0
1022500031,1,CHI,False,2,0,2,0,0,2025_full,2025-05-27,2.0
1022500031,2,CHI,True,8,3,5,10,6,2025_full,2025-05-27,2.0
1022500031,3,CHI,True,6,3,3,3,2,2025_full,2025-05-27,2.0
1022500031,4,CHI,False,3,0,3,0,0,2025_full,2025-05-27,2.0
1022500032,1,WAS,False,4,3,1,0,0,2025_full,2025-05-28,2.0
1022500032,2,WAS,True,6,5,1,4,0,2025_full,2025-05-28,2.0
1022500032,3,WAS,False,3,1,2,0,0,2025_full,2025-05-28,2.0
1022500032,4,WAS,True,8,5,2,10,0,2025_full,2025-05-28,2.0
1022500032,1,IND,False,3,3,0,0,0,2025_full,2025-05-28,2.0
1022500032,2,IND,True,5,2,3,2,0,2025_full,2025-05-28,2.0
1022500032,3,IND,False,2,1,1,0,0,2025_full,2025-05-28,2.0
1022500032,4,IND,True,10,2,8,4,10,2025_full,2025-05-28,2.0
1022500033,1,NYL,False,1,0,1,0,0,2025_full,2025-05-29,2.0
1022500033,2,NYL,True,5,2,2,6,0,2025_full,2025-05-29,2.0
1022500033,3,NYL,True,5,2,3,1,0,2025_full,2025-05-29,2.0
1022500033,4,NYL,False,4,3,1,0,0,2025_full,2025-05-29,2.0
1022500033,1,GSV,True,5,2,3,5,0,2025_full,2025-05-29,2.0
1022500033,2,GSV,False,4,4,0,0,0,2025_full,2025-05-29,2.0
1022500033,3,GSV,False,4,2,2,0,0,2025_full,2025-05-29,2.0
1022500033,4,GSV,True,9,3,6,9,8,2025_full,2025-05-29,2.0
1022500034,1,CHI,False,4,2,2,0,0,2025_full,2025-05-29,2.0
1022500034,2,CHI,False,4,2,2,0,0,2025_full,2025-05-29,2.0
1022500034,3,CHI,False,1,1,0,0,0,2025_full,2025-05-29,2.0
1022500034,4,CHI,False,2,1,1,0,0,2025_full,2025-05-29,2.0
