game_id,person_id,player_name,team,fga,fga_rim,fga_midrange,fga_3pt,fta,tov,season,on_court_poss,poss
1022500140,1628279,Sykes,WAS,7,0,3,4,3,2,2025_full,14.0,34.0
1022500140,1642290,Edwards,WAS,8,4,3,1,4,0,2025_full,13.0,34.0
1022500140,1631141,Melbourne,WAS,5,1,1,3,0,1,2025_full,21.0,34.0
1022500140,1630996,Burrell,LAS,4,2,0,2,4,0,2025_full,18.0,34.0
1022500140,1631083,Engstler,WAS,1,0,0,1,0,1,2025_full,20.0,34.0
1022500140,1627700,Allemand,LAS,3,0,0,3,0,1,2025_full,26.0,34.0
1022500140,1642790,Feagin,LAS,8,6,2,0,0,1,2025_full,8.0,34.0
1022500140,1642210,Vanloo,LAS,2,0,0,2,0,0,2025_full,11.0,34.0
1022500140,1642802,Olsen,WAS,2,0,0,2,2,1,2025_full,7.0,34.0
1022500140,203828,Dolson,WAS,2,0,0,2,0,0,2025_full,6.0,34.0
1022500140,1631021,Koné,WAS,1,0,0,1,2,0,2025_full,7.0,34.0
1022500140,1628242,Cannon,LAS,1,0,0,1,0,0,2025_full,5.0,34.0
1022500141,1628280,Jones,ATL,10,5,3,2,3,2,2025_full,21.0,56.0
1022500141,204322,Williams,CHI,9,4,5,0,3,2,2025_full,50.0,60.0
1022500141,203398,Griner,ATL,8,2,5,1,2,1,2025_full,26.0,56.0
1022500141,1642289,Cardoso,CHI,11,8,3,0,3,5,2025_full,39.0,60.0
1022500141,1630471,Caldwell,ATL,8,3,1,4,2,2,2025_full,42.0,56.0
1022500141,1630446,Onyenwere,CHI,4,0,3,1,0,1,2025_full,14.0,60.0
1022500141,1628886,Canada,ATL,7,4,1,2,2,0,2025_full,28.0,56.0
1022500141,1628277,Gray,ATL,10,0,2,8,6,1,2025_full,27.0,56.0
1022500141,1627669,Jefferson,CHI,6,0,4,2,0,1,2025_full,29.0,60.0
1022500141,1611661329,,,0,0,0,0,0,2,2025_full,,
1022500141,1628915,Nurse,CHI,9,1,5,3,2,0,2025_full,29.0,60.0
1022500141,1642804,Paopao,ATL,7,1,1,5,2,1,2025_full,29.0,56.0
1022500141,1642817,Van Lith,CHI,7,4,3,0,0,3,2025_full,30.0,60.0
1022500141,1642818,Westbeld,CHI,8,3,4,1,0,0,2025_full,34.0,60.0
1022500141,1627671,Banham,CHI,7,1,0,6,0,0,2025_full,40.0,60.0
1022500141,204296,Allen,CHI,10,1,2,7,0,1,2025_full,35.0,60.0
1022500141,1631044,Hillmon,ATL,8,5,0,3,1,0,2025_full,19.0,56.0
1022500141,1628278,Walker-Kimbrough,ATL,2,1,1,0,0,2,2025_full,38.0,56.0
1022500141,1628269,Coffey,ATL,3,1,0,2,0,1,2025_full,37.0,56.0
1022500141,1642814,Thierry,ATL,3,3,0,0,2,0,2025_full,13.0,56.0
1022500142,203826,Thomas,PHX,16,6,9,1,3,5,2025_full,61.0,75.0
1022500142,203825,McBride,MIN,11,3,2,6,6,3,2025_full,51.0,78.0
1022500142,1628244,Whitcomb,PHX,8,2,1,5,4,4,2025_full,41.0,75.0
1022500142,1629524,Carleton,MIN,10,2,3,5,2,0,2025_full,49.0,78.0
1022500142,1629501,Smith,MIN,6,2,0,4,1,1,2025_full,46.0,78.0
1022500142,201886,Bonner,PHX,12,5,4,3,0,1,2025_full,49.0,75.0
1022500142,1629483,Collier,MIN,9,4,4,1,2,0,2025_full,42.0,78.0
1022500142,1628957,Westbeld,PHX,9,3,1,5,0,1,2025_full,36.0,75.0
1022500142,1629491,Shepard,MIN,5,3,2,0,0,2,2025_full,30.0,78.0
1022500142,1629567,Hiedeman,MIN,6,1,4,1,1,1,2025_full,47.0,78.0
1022500142,1628926,Kliundikova,MIN,4,2,1,1,0,1,2025_full,46.0,78.0
1022500142,1641649,Miller,MIN,4,1,2,1,0,1,2025_full,15.0,78.0
1022500142,1629490,Laksa,PHX,7,1,2,4,1,0,2025_full,59.0,75.0
1022500142,1627675,Williams,MIN,11,2,6,3,2,3,2025_full,61.0,78.0
1022500142,1629480,Brown,PHX,6,3,2,1,3,1,2025_full,36.0,75.0
1022500142,1630461,Williams,PHX,9,1,1,7,2,0,2025_full,52.0,75.0
1022500142,1611661324,,,0,0,0,0,0,2,2025_full,,
1022500142,1630442,Mack,PHX,3,3,0,0,2,0,2025_full,41.0,75.0
1022500142,1642797,Kosu,MIN,2,1,0,1,0,1,2025_full,3.0,78.0
1022500143,203014,Ogwumike,SEA,15,4,4,7,8,1,2025_full,56.0,63.0
1022500143,1611661331,,,0,0,0,0,0,3,2025_full,,
1022500143,203400,Diggins,SEA,10,1,5,4,6,2,2025_full,45.0,63.0
1022500143,1627701,Fágbénlé,GSV,2,1,0,1,0,0,2025_full,40.0,66.0
1022500143,1642767,Salaün,GSV,9,2,3,4,4,0,2025_full,23.0,66.0
1022500143,1631007,Burton,GSV,9,4,2,3,2,4,2025_full,53.0,66.0
1022500143,204365,Wheeler,SEA,15,1,6,8,3,0,2025_full,51.0,63.0
1022500143,203866,Thornton,GSV,9,3,4,2,2,1,2025_full,41.0,66.0
1022500143,1628931,Williams,SEA,9,1,5,3,0,2,2025_full,36.0,63.0
1022500143,1642304,Leite,GSV,5,0,2,3,0,1,2025_full,29.0,66.0
1022500143,1627676,Mitchell,SEA,5,1,2,2,2,0,2025_full,43.0,63.0
1022500143,1642324,Martin,GSV,7,1,0,6,0,3,2025_full,25.0,66.0
1022500143,1628882,Brown,SEA,5,0,1,4,2,0,2025_full,18.0,63.0
1022500143,1628508,Zandalasini,GSV,10,0,2,8,4,1,2025_full,43.0,66.0
1022500143,1642822,Chen,GSV,3,2,0,1,0,0,2025_full,21.0,66.0
1022500143,1628881,Billings,GSV,1,1,0,0,0,0,2025_full,11.0,66.0
1022500143,1629496,Magbegor,SEA,5,4,0,1,0,1,2025_full,49.0,63.0
1022500143,203026,Hayes,GSV,3,1,0,2,0,1,2025_full,29.0,66.0
1022500143,1641656,Amihere,GSV,2,1,0,1,4,0,2025_full,15.0,66.0
1022500143,202252,Clark,SEA,0,0,0,0,0,1,2025_full,17.0,63.0
1022500143,1611661328,,,0,0,0,0,0,1,2025_full,,
1022500144,1630462,McDonald,IND,9,2,1,6,0,3,2025_full,32.0,53.0
1022500144,1629477,Ionescu,NYL,14,3,2,9,2,1,2025_full,29.0,52.0
1022500144,203827,Howard,IND,8,4,3,1,2,2,2025_full,29.0,53.0
1022500144,204333,Cloud,NYL,11,3,3,5,0,1,2025_full,25.0,52.0
1022500144,1630142,Fiebich,NYL,6,1,3,2,1,1,2025_full,41.0,52.0
1022500144,1628909,Mitchell,IND,11,2,4,5,5,0,2025_full,44.0,53.0
1022500144,1641648,Boston,IND,8,3,3,2,6,0,2025_full,41.0,53.0
1022500144,1627668,Stewart,NYL,15,8,6,1,4,2,2025_full,36.0,52.0
1022500144,1629482,Cunningham,IND,12,4,0,8,0,3,2025_full,35.0,53.0
1022500144,204330,Harrison,NYL,6,1,3,2,2,2,2025_full,37.0,52.0
1022500144,1611661313,,,0,0,0,0,0,1,2025_full,,
1022500144,203024,Dantas,IND,12,3,3,6,2,0,2025_full,21.0,53.0
1022500144,1629568,Burke,NYL,4,0,2,2,0,0,2025_full,15.0,52.0
1022500144,202641,Colson,IND,5,0,3,2,0,2,2025_full,31.0,53.0
1022500144,1631086,Hull,IND,5,1,2,2,0,2,2025_full,27.0,53.0
1022500144,1631055,Sabally,NYL,1,0,1,0,0,3,2025_full,34.0,52.0
1022500144,1629546,Johannès,NYL,5,0,0,5,0,1,2025_full,16.0,52.0
1022500144,203822,Gardner,NYL,2,0,1,1,2,1,2025_full,21.0,52.0
1022500144,1611661325,,,0,0,0,0,0,2,2025_full,,
1022500144,1642815,Timpson,IND,6,4,2,0,0,0,2025_full,5.0,53.0
1022500144,1642320,Sherrod,NYL,0,0,0,0,0,1,2025_full,6.0,52.0
1022500145,1642784,Bueckers,DAL,24,3,16,5,2,4,2025_full,73.0,80.0
1022500145,1628932,Wilson,LVA,25,5,18,2,12,4,2025_full,55.0,74.0
1022500145,203833,Gray,LVA,4,1,2,1,2,3,2025_full,54.0,74.0
1022500145,204319,Loyd,LVA,11,1,6,4,4,2,2025_full,59.0,74.0
1022500145,1629574,Yueru,DAL,8,2,2,4,0,0,2025_full,44.0,80.0
1022500145,1631019,Smith,LVA,7,5,2,0,4,0,2025_full,36.0,74.0
1022500145,1642808,Quinerly,DAL,14,7,2,5,7,1,2025_full,65.0,80.0
1022500145,1629481,Ogunbowale,DAL,12,0,6,6,0,3,2025_full,73.0,80.0
1022500145,1630143,Geiselsöder,DAL,10,2,2,6,0,0,2025_full,50.0,80.0
1022500145,1629498,Young,LVA,3,1,2,0,0,4,2025_full,45.0,74.0
1022500145,1642801,Nye,LVA,9,3,2,4,0,1,2025_full,43.0,74.0
1022500145,1629484,Gustafson,LVA,4,1,0,3,4,1,2025_full,28.0,74.0
1022500145,1628899,Hines-Allen,DAL,5,2,0,3,0,1,2025_full,26.0,80.0
1022500145,1642793,James,DAL,0,0,0,0,2,0,2025_full,23.0,80.0
1022500145,1630389,Evans,LVA,8,1,6,1,0,0,2025_full,36.0,74.0
1022500145,1611661321,,,0,0,0,0,0,2,2025_full,,
1022500145,1629479,McCowan,DAL,1,1,0,0,0,0,2025_full,7.0,80.0
1022500145,1641650,Jones,DAL,11,6,5,0,0,2,2025_full,39.0,80.0
1022500145,1611661319,,,0,0,0,0,0,1,2025_full,,
1022500146,1631022,Austin,WAS,14,10,4,0,2,4,2025_full,54.0,70.0
1022500146,1611661320,,,0,0,0,0,0,3,2025_full,,
1022500146,1630134,Sutton,WAS,6,0,2,4,0,3,2025_full,61.0,70.0
1022500146,204324,Hamby,LAS,14,9,3,2,8,6,2025_full,51.0,72.0
1022500146,1642792,Iriafen,WAS,7,4,3,0,8,2,2025_full,48.0,70.0
1022500146,1642288,Jackson,LAS,17,4,5,8,4,2,2025_full,58.0,72.0
1022500146,1628276,Plum,LAS,9,1,2,6,0,3,2025_full,55.0,72.0
1022500146,1628279,Sykes,WAS,16,9,3,4,3,4,2025_full,60.0,70.0
1022500146,1631141,Melbourne,WAS,3,1,1,1,4,0,2025_full,39.0,70.0
1022500146,1628922,Stevens,LAS,11,4,2,5,1,2,2025_full,46.0,72.0
1022500146,1642290,Edwards,WAS,3,0,3,0,6,2,2025_full,14.0,70.0
1022500146,1642802,Olsen,WAS,1,0,1,0,0,0,2025_full,11.0,70.0
1022500146,1627700,Allemand,LAS,4,2,1,1,1,1,2025_full,61.0,72.0
1022500146,1642210,Vanloo,LAS,4,0,0,4,0,1,2025_full,20.0,72.0
1022500146,1630996,Burrell,LAS,7,2,1,4,0,1,2025_full,38.0,72.0
1022500146,1642782,Barker,LAS,2,0,1,1,0,0,2025_full,6.0,72.0
1022500146,203828,Dolson,WAS,4,0,2,2,0,0,2025_full,24.0,70.0
1022500146,1642785,Citron,WAS,7,3,1,3,2,0,2025_full,39.0,70.0
1022500147,1628909,Mitchell,IND,21,5,7,9,4,3,2025_full,74.0,79.0
1022500147,1627668,Stewart,NYL,11,4,6,1,5,3,2025_full,66.0,81.0
1022500147,1629482,Cunningham,IND,8,0,0,8,0,1,2025_full,53.0,79.0
1022500147,1630462,McDonald,IND,8,1,3,4,1,4,2025_full,55.0,79.0
1022500147,1627673,Jones,NYL,13,5,1,7,5,2,2025_full,41.0,81.0
1022500147,203827,Howard,IND,8,5,2,1,6,4,2025_full,49.0,79.0
1022500147,1630142,Fiebich,NYL,7,3,2,2,6,1,2025_full,66.0,81.0
1022500147,1641648,Boston,IND,13,7,5,1,1,5,2025_full,51.0,79.0
1022500147,204333,Cloud,NYL,5,2,1,2,2,3,2025_full,40.0,81.0
1022500147,204330,Harrison,NYL,6,6,0,0,3,2,2025_full,54.0,81.0
1022500147,1629477,Ionescu,NYL,15,2,7,6,0,4,2025_full,61.0,81.0
1022500147,1631086,Hull,IND,10,2,2,6,2,0,2025_full,50.0,79.0
1022500147,1629568,Burke,NYL,5,2,1,2,0,1,2025_full,38.0,81.0
1022500147,203024,Dantas,IND,5,0,2,3,0,1,2025_full,36.0,79.0
1022500147,203855,Talbot,NYL,0,0,0,0,0,3,2025_full,9.0,81.0
1022500147,202641,Colson,IND,1,0,0,1,0,1,2025_full,27.0,79.0
1022500147,1629546,Johannès,NYL,2,0,0,2,0,0,2025_full,30.0,81.0
1022500147,1611661313,,,0,0,0,0,0,1,2025_full,,
1022500148,1627671,Banham,CHI,4,0,0,4,2,3,2025_full,31.0,46.0
1022500148,203825,McBride,MIN,14,2,5,7,0,2,2025_full,25.0,50.0
1022500148,1628915,Nurse,CHI,10,3,2,5,4,2,2025_full,46.0,46.0
1022500148,1629483,Collier,MIN,16,7,5,4,2,0,2025_full,24.0,50.0
1022500148,204296,Allen,CHI,5,0,2,3,0,0,2025_full,24.0,46.0
1022500148,1629524,Carleton,MIN,8,1,0,7,0,1,2025_full,32.0,50.0
1022500148,1642289,Cardoso,CHI,12,9,3,0,2,4,2025_full,35.0,46.0
1022500148,1642291,Reese,CHI,8,8,0,0,4,9,2025_full,38.0,46.0
1022500148,1627675,Williams,MIN,11,2,8,1,5,1,2025_full,28.0,50.0
1022500148,1642817,Van Lith,CHI,11,2,6,3,2,2,2025_full,27.0,46.0
1022500148,1629501,Smith,MIN,7,1,0,6,2,1,2025_full,32.0,50.0
1022500148,1629567,Hiedeman,MIN,5,2,1,2,0,2,2025_full,38.0,50.0
1022500148,1641649,Miller,MIN,1,0,0,1,8,0,2025_full,17.0,50.0
1022500148,1628926,Kliundikova,MIN,2,1,0,1,4,1,2025_full,36.0,50.0
1022500148,204322,Williams,CHI,7,3,4,0,0,1,2025_full,19.0,46.0
1022500148,1629491,Shepard,MIN,6,6,0,0,1,0,2025_full,18.0,50.0
1022500148,1642818,Westbeld,CHI,4,1,2,1,2,0,2025_full,10.0,46.0
1022500148,1642797,Kosu,MIN,0,0,0,0,2,0,2025_full,,50.0
1022500148,1611661329,,,0,0,0,0,0,2,2025_full,,
1022500149,203398,Griner,ATL,8,0,8,0,2,2,2025_full,26.0,49.0
1022500149,1628932,Wilson,LVA,18,2,14,2,7,1,2025_full,38.0,54.0
1022500149,1628280,Jones,ATL,6,3,2,1,2,3,2025_full,35.0,49.0
1022500149,1629498,Young,LVA,10,5,2,3,8,1,2025_full,21.0,54.0
1022500149,204319,Loyd,LVA,11,1,6,4,0,1,2025_full,34.0,54.0
1022500149,1631019,Smith,LVA,7,2,3,2,0,2,2025_full,22.0,54.0
1022500149,1628277,Gray,ATL,16,3,2,11,6,5,2025_full,46.0,49.0
1022500149,1628886,Canada,ATL,13,6,4,3,3,5,2025_full,47.0,49.0
1022500149,203833,Gray,LVA,7,1,4,2,0,2,2025_full,49.0,54.0
1022500149,1630471,Caldwell,ATL,3,0,2,1,2,0,2025_full,13.0,49.0
1022500149,1631044,Hillmon,ATL,8,2,2,4,2,2,2025_full,29.0,49.0
1022500149,1630389,Evans,LVA,9,0,6,3,4,0,2025_full,35.0,54.0
1022500149,1628278,Walker-Kimbrough,ATL,5,0,2,3,0,1,2025_full,27.0,49.0
1022500149,1628269,Coffey,ATL,1,0,0,1,0,1,2025_full,12.0,49.0
1022500149,1629484,Gustafson,LVA,4,0,1,3,0,0,2025_full,32.0,54.0
1022500149,204329,Stokes,LVA,0,0,0,0,0,2,2025_full,13.0,54.0
1022500149,1642804,Paopao,ATL,5,0,2,3,0,0,2025_full,10.0,49.0
1022500149,1642801,Nye,LVA,3,1,1,1,0,2,2025_full,26.0,54.0
1022500149,1611661319,,,0,0,0,0,0,2,2025_full,,
1022500150,1628931,Williams,SEA,14,5,6,3,3,2,2025_full,45.0,67.0
1022500150,1611661321,,,0,0,0,0,0,1,2025_full,,
1022500150,203014,Ogwumike,SEA,19,6,9,4,0,0,2025_full,45.0,67.0
1022500150,1630143,Geiselsöder,DAL,7,1,1,5,0,2,2025_full,44.0,62.0
1022500150,1642808,Quinerly,DAL,8,2,4,2,3,3,2025_full,45.0,62.0
1022500150,1627676,Mitchell,SEA,6,4,1,1,1,0,2025_full,48.0,67.0
1022500150,1629574,Yueru,DAL,6,4,0,2,0,1,2025_full,30.0,62.0
1022500150,204365,Wheeler,SEA,11,1,6,4,0,0,2025_full,56.0,67.0
1022500150,1629481,Ogunbowale,DAL,12,1,5,6,2,2,2025_full,54.0,62.0
1022500150,1629496,Magbegor,SEA,7,3,2,2,8,3,2025_full,49.0,67.0
1022500150,1642784,Bueckers,DAL,11,2,5,4,4,1,2025_full,41.0,62.0
1022500150,1642793,James,DAL,6,3,1,2,2,1,2025_full,17.0,62.0
1022500150,1642798,Malonga,SEA,6,1,4,1,0,2,2025_full,18.0,67.0
1022500150,1641650,Jones,DAL,11,4,6,1,0,1,2025_full,51.0,62.0
1022500150,1630096,Carrington,DAL,7,2,4,1,4,2,2025_full,20.0,62.0
1022500150,1628882,Brown,SEA,6,1,2,3,0,0,2025_full,34.0,67.0
1022500150,1611661328,,,0,0,0,0,0,2,2025_full,,
1022500150,202252,Clark,SEA,2,0,0,2,0,0,2025_full,18.0,67.0
1022500150,1629479,McCowan,DAL,1,0,1,0,0,1,2025_full,2.0,62.0
1022500150,1641658,Berger,DAL,2,0,2,0,0,1,2025_full,6.0,62.0
1022500150,1641660,Cooke,SEA,4,2,1,1,2,2,2025_full,21.0,67.0
1022500151,1628886,Canada,ATL,14,4,6,4,4,3,2025_full,49.0,56.0
1022500151,203826,Thomas,PHX,8,2,6,0,4,4,2025_full,45.0,55.0
1022500151,1628244,Whitcomb,PHX,12,3,1,8,0,0,2025_full,38.0,55.0
1022500151,203398,Griner,ATL,12,2,8,2,1,2,2025_full,30.0,56.0
1022500151,1628957,Westbeld,PHX,5,0,3,2,2,0,2025_full,16.0,55.0
1022500151,1630149,Sabally,PHX,10,0,3,7,2,2,2025_full,23.0,55.0
1022500151,1628277,Gray,ATL,16,10,1,5,4,2,2025_full,51.0,56.0
1022500151,1627674,Copper,PHX,11,4,2,5,0,1,2025_full,25.0,55.0
1022500151,1631044,Hillmon,ATL,7,3,1,3,0,0,2025_full,26.0,56.0
1022500151,201886,Bonner,PHX,11,3,3,5,7,0,2025_full,46.0,55.0
1022500151,1630471,Caldwell,ATL,4,1,0,3,0,1,2025_full,35.0,56.0
1022500151,1642804,Paopao,ATL,3,2,0,1,0,0,2025_full,7.0,56.0
1022500151,1629490,Laksa,PHX,2,0,1,1,2,1,2025_full,32.0,55.0
1022500151,1628280,Jones,ATL,7,6,0,1,2,0,2025_full,40.0,56.0
1022500151,1630442,Mack,PHX,3,1,2,0,4,0,2025_full,20.0,55.0
1022500151,1611661330,,,0,0,0,0,0,1,2025_full,,
1022500151,1628278,Walker-Kimbrough,ATL,4,0,0,4,2,0,2025_full,36.0,56.0
1022500151,1631118,Held,PHX,3,0,1,2,0,0,2025_full,17.0,55.0
1022500151,1628269,Coffey,ATL,1,0,0,1,0,0,2025_full,6.0,56.0
1022500151,1629480,Brown,PHX,2,2,0,0,0,0,2025_full,13.0,55.0
1022500152,203829,Hartley,CON,9,2,4,3,4,2,2025_full,33.0,33.0
1022500152,1628922,Stevens,LAS,12,4,1,7,4,1,2025_full,24.0,33.0
1022500152,1642303,Lacan,CON,4,0,1,3,0,2,2025_full,12.0,33.0
1022500152,1642288,Jackson,LAS,9,2,4,3,3,3,2025_full,28.0,33.0
1022500152,202250,Charles,CON,18,6,11,1,3,2,2025_full,26.0,33.0
1022500152,1628276,Plum,LAS,15,3,5,7,5,3,2025_full,33.0,33.0
1022500152,204324,Hamby,LAS,9,8,0,1,11,1,2025_full,23.0,33.0
1022500152,1631135,Nelson-Ododa,CON,12,7,5,0,4,0,2025_full,28.0,33.0
1022500152,1629497,Mabrey,CON,12,1,3,8,2,3,2025_full,22.0,33.0
1022500152,1642292,Sheldon,CON,8,1,4,3,2,0,2025_full,16.0,33.0
1022500152,1642800,Morrow,CON,5,4,0,1,0,1,2025_full,9.0,33.0
1022500152,1630996,Burrell,LAS,5,3,0,2,5,1,2025_full,13.0,33.0
1022500152,1627700,Allemand,LAS,5,2,1,2,4,1,2025_full,26.0,33.0
1022500152,1642790,Feagin,LAS,1,0,1,0,0,1,2025_full,17.0,33.0
1022500152,1628263,Allen,CON,1,0,1,0,2,1,2025_full,3.0,33.0
1022500152,1642210,Vanloo,LAS,4,0,0,4,0,2,2025_full,1.0,33.0
1022500152,1642841,Touré,CON,2,0,1,1,0,1,2025_full,9.0,33.0
1022500152,1642809,Rivers,CON,1,0,1,0,6,1,2025_full,7.0,33.0
1022500152,203863,Peters,CON,4,0,0,4,0,0,2025_full,,33.0
1022500152,1628242,Cannon,LAS,3,1,0,2,2,2,2025_full,,33.0
1022500153,1628932,Wilson,LVA,17,5,11,1,6,5,2025_full,49.0,72.0
1022500153,203827,Howard,IND,9,5,3,1,7,0,2025_full,60.0,70.0
1022500153,1641648,Boston,IND,18,11,6,1,0,3,2025_full,45.0,70.0
1022500153,1631019,Smith,LVA,8,4,3,1,4,3,2025_full,50.0,72.0
1022500153,1629482,Cunningham,IND,5,1,0,4,4,0,2025_full,58.0,70.0
1022500153,1629498,Young,LVA,14,3,7,4,2,1,2025_full,55.0,72.0
1022500153,1630462,McDonald,IND,4,1,0,3,0,3,2025_full,42.0,70.0
1022500153,203833,Gray,LVA,9,2,5,2,1,0,2025_full,56.0,72.0
1022500153,204319,Loyd,LVA,7,4,0,3,2,1,2025_full,53.0,72.0
1022500153,1630389,Evans,LVA,5,0,4,1,0,0,2025_full,27.0,72.0
1022500153,1631006,Bell,LVA,3,1,1,1,0,1,2025_full,6.0,72.0
1022500153,1628909,Mitchell,IND,24,11,4,9,3,1,2025_full,59.0,70.0
1022500153,1642801,Nye,LVA,3,1,1,1,0,1,2025_full,31.0,72.0
1022500153,202641,Colson,IND,5,1,2,2,0,5,2025_full,26.0,70.0
1022500153,204329,Stokes,LVA,0,0,0,0,0,2,2025_full,9.0,72.0
1022500153,203024,Dantas,IND,0,0,0,0,0,1,2025_full,2.0,70.0
1022500153,1631086,Hull,IND,5,1,1,3,0,0,2025_full,29.0,70.0
1022500153,1629484,Gustafson,LVA,1,0,0,1,0,0,2025_full,24.0,72.0
1022500153,1611661325,,,0,0,0,0,0,1,2025_full,,
1022500153,1642815,Timpson,IND,1,1,0,0,0,0,2025_full,29.0,70.0
1022500154,203400,Diggins,SEA,14,4,4,6,4,2,2025_full,43.0,76.0
1022500154,1627671,Banham,CHI,11,0,3,8,4,4,2025_full,61.0,80.0
1022500154,204322,Williams,CHI,8,5,3,0,1,3,2025_full,59.0,80.0
1022500154,1642289,Cardoso,CHI,8,6,2,0,4,2,2025_full,56.0,80.0
1022500154,203014,Ogwumike,SEA,10,2,5,3,0,2,2025_full,32.0,76.0
1022500154,1628915,Nurse,CHI,11,2,3,6,0,2,2025_full,63.0,80.0
1022500154,204296,Allen,CHI,2,0,0,2,4,3,2025_full,47.0,80.0
1022500154,204365,Wheeler,SEA,10,2,4,4,0,0,2025_full,47.0,76.0
1022500154,1629496,Magbegor,SEA,6,5,0,1,5,0,2025_full,42.0,76.0
1022500154,1642817,Van Lith,CHI,8,1,7,0,2,1,2025_full,44.0,80.0
1022500154,1628931,Williams,SEA,9,2,4,3,2,1,2025_full,42.0,76.0
1022500154,1642818,Westbeld,CHI,9,2,3,4,0,2,2025_full,45.0,80.0
1022500154,1642798,Malonga,SEA,9,7,1,1,2,2,2025_full,35.0,76.0
1022500154,1627676,Mitchell,SEA,3,2,1,0,0,0,2025_full,43.0,76.0
1022500154,1642301,Davis,CHI,5,1,3,1,0,2,2025_full,24.0,80.0
1022500154,1611661328,,,0,0,0,0,0,1,2025_full,,
1022500154,1611661329,,,0,0,0,0,0,1,2025_full,,
1022500154,1628882,Brown,SEA,5,2,1,2,0,2,2025_full,32.0,76.0
1022500154,202252,Clark,SEA,2,1,1,0,0,0,2025_full,39.0,76.0
1022500154,1641660,Cooke,SEA,1,0,1,0,2,1,2025_full,14.0,76.0
1022500155,1630149,Sabally,PHX,13,2,5,6,0,2,2025_full,35.0,80.0
1022500155,1629477,Ionescu,NYL,21,2,8,11,3,5,2025_full,62.0,80.0
1022500155,1627674,Copper,PHX,12,2,5,5,0,4,2025_full,43.0,80.0
1022500155,1627673,Jones,NYL,14,4,6,4,9,1,2025_full,54.0,80.0
1022500155,1630442,Mack,PHX,4,0,4,0,2,0,2025_full,24.0,80.0
1022500155,1630142,Fiebich,NYL,6,0,2,4,2,4,2025_full,66.0,80.0
1022500155,1642777,Akoa Makani,PHX,10,2,5,3,2,1,2025_full,39.0,80.0
1022500155,1627668,Stewart,NYL,12,2,7,3,0,3,2025_full,72.0,80.0
1022500155,204333,Cloud,NYL,7,1,2,4,6,1,2025_full,59.0,80.0
1022500155,201886,Bonner,PHX,9,0,3,6,2,1,2025_full,67.0,80.0
1022500155,203826,Thomas,PHX,15,5,10,0,6,3,2025_full,68.0,80.0
1022500155,1629490,Laksa,PHX,3,0,2,1,0,1,2025_full,39.0,80.0
1022500155,1629568,Burke,NYL,5,2,0,3,2,1,2025_full,39.0,80.0
1022500155,1631118,Held,PHX,2,0,1,1,0,1,2025_full,26.0,80.0
1022500155,1628244,Whitcomb,PHX,9,0,1,8,1,1,2025_full,59.0,80.0
1022500155,203855,Talbot,NYL,2,0,1,1,0,1,2025_full,7.0,80.0
1022500155,1611661317,,,0,0,0,0,0,1,2025_full,,
1022500155,1611661313,,,0,0,0,0,0,3,2025_full,,
1022500155,1629546,Johannès,NYL,2,1,0,1,0,0,2025_full,31.0,80.0
1022500156,1629498,Young,LVA,9,1,4,4,4,0,2025_full,44.0,74.0
1022500156,1627675,Williams,MIN,12,1,7,4,0,0,2025_full,40.0,72.0
1022500156,203833,Gray,LVA,7,0,4,3,0,2,2025_full,36.0,74.0
1022500156,1629483,Collier,MIN,12,4,6,2,12,2,2025_full,42.0,72.0
1022500156,204319,Loyd,LVA,10,3,3,4,0,0,2025_full,43.0,74.0
1022500156,203825,McBride,MIN,12,2,3,7,2,0,2025_full,43.0,72.0
1022500156,1628932,Wilson,LVA,11,4,7,0,6,0,2025_full,31.0,74.0
1022500156,1629524,Carleton,MIN,7,0,2,5,4,2,2025_full,50.0,72.0
1022500156,1629501,Smith,MIN,4,0,1,3,6,1,2025_full,31.0,72.0
1022500156,1631019,Smith,LVA,5,4,1,0,4,0,2025_full,30.0,74.0
1022500156,1629484,Gustafson,LVA,4,1,0,3,2,0,2025_full,26.0,74.0
1022500156,1630389,Evans,LVA,10,1,7,2,4,3,2025_full,67.0,74.0
1022500156,1629567,Hiedeman,MIN,6,2,1,3,2,2,2025_full,40.0,72.0
1022500156,1629491,Shepard,MIN,4,4,0,0,6,2,2025_full,37.0,72.0
1022500156,1628926,Kliundikova,MIN,4,4,0,0,0,0,2025_full,35.0,72.0
1022500156,1641649,Miller,MIN,5,3,1,1,2,1,2025_full,25.0,72.0
1022500156,1642801,Nye,LVA,7,2,0,5,2,1,2025_full,49.0,74.0
1022500156,1611661319,,,0,0,0,0,0,1,2025_full,,
1022500156,1631006,Bell,LVA,8,1,2,5,1,0,2025_full,23.0,74.0
1022500156,1642797,Kosu,MIN,2,2,0,0,3,0,2025_full,17.0,72.0
1022500157,1627701,Fágbénlé,GSV,9,7,1,1,1,2,2025_full,49.0,75.0
1022500157,1642784,Bueckers,DAL,15,3,7,5,1,2,2025_full,53.0,76.0
1022500157,1631007,Burton,GSV,7,2,0,5,6,2,2025_full,53.0,75.0
1022500157,1642767,Salaün,GSV,14,4,2,8,1,3,2025_full,63.0,75.0
1022500157,1629481,Ogunbowale,DAL,9,3,2,4,3,3,2025_full,66.0,76.0
1022500157,203026,Hayes,GSV,8,4,0,4,6,2,2025_full,43.0,75.0
