player_id,player_name,team_abbr,minutes,minutes_per_game,orapm,drapm,net_rapm_reconstructed,oec,dec,ec
1627674,Kahleah Copper,PHX,144.4033935413246,36.10084838533115,0.515,0.061,-0.0399308177918289,0.3,-0.3,0.0
204320,Amanda Zahui B,IND,143.52816666666666,4.221416666666666,0.0,0.0,0.0,,,
202645,Ify Ibekwe,LAS,141.22,23.536666666666665,0.0,0.0,0.0,,,
202670,Carolyn Swords,LVA,140.7627222222222,6.398305555555555,0.0,0.0,0.0,,,
203826,Alyssa Thomas,PHX,140.18609742747674,35.046524356869185,1.095,0.528,1.7052138083767976,1.3,0.3,1.6
203835,Jordan Hooper,CHI,139.28755555555557,4.974555555555556,0.0,0.0,0.0,,,
1643505,Jovana Nogic,PHX,138.6672140120416,34.6668035030104,0.0,0.0,0.0,,,
1627704,Alisia Jenkins,PHO,137.45833333333334,27.491666666666667,0.0,0.0,0.0,,,
1628261,Shao Ting,MIN,137.01666666666665,27.40333333333333,0.0,0.0,0.0,,,
1629498,Jackie Young,LVA,136.67892156862746,34.169730392156865,2.246,1.613,2.081474241627081,2.3,0.4,2.7
1628286,Erica McCall,WAS,136.413,5.931,0.0,0.0,0.0,,,
1642344,Camryn Taylor,MIN,136.0,22.666666666666668,0.0,0.0,0.0,-1.5,-0.1,-1.6
201889,Marissa Coleman,NYL,134.50383333333332,6.404944444444444,0.0,0.0,0.0,,,
1630120,Stephanie Jones,CON,132.91666666666666,26.58333333333333,0.0,0.0,0.0,,,
1641658,Grace Berger,DAL,132.5186666666667,6.974666666666667,-2.506,-1.266,-1.4296281922041718,-0.2,-0.4,-0.7
203029,Riquna Williams,LVA,132.0585,6.2885,0.0,0.0,0.0,,,
201492,Matee Ajavon,ATL,130.4325,4.2075,0.0,0.0,0.0,,,
201496,Candace Parker,LVA,127.6195,7.0899722222222215,0.0,0.0,0.0,,,
1630385,Shyla Heal,CHI,125.86666666666666,31.466666666666665,0.0,0.0,0.0,,,
204335,Betnijah Laney-Hamilton,NYL,125.14285714285714,31.285714285714285,2.114,-0.919,0.0,,,
203416,Emma Meesseman,NYL,124.54766666666666,7.326333333333333,0.616,1.343,0.9354351836434752,0.5,-0.1,0.3
203831,Natalie Achonwa,MIN,121.56711111111112,5.525777777777778,0.0,0.0,0.0,,,
201886,DeWanna Bonner,PHX,120.97974822112752,30.24493705528188,-1.386,2.491,1.2117286233095386,-0.2,-0.1,-0.3
1642298,Celeste Taylor,PHO,120.3125,5.46875,0.427,0.125,0.0,,,
1642800,Aneesah Morrow,CON,117.71282051282051,29.42820512820513,-1.337,2.512,0.2462971485732713,-0.3,-1.4,-1.7
1642809,Saniya Rivers,CON,117.2923076923077,29.323076923076925,-3.139,-2.106,-2.3770623746124486,-1.3,-1.6,-2.9
203406,Layshia Clarendon,LAS,117.11525,5.5769166666666665,-0.361,-2.198,0.0,,,
203833,Chelsea Gray,LVA,116.9607843137255,29.240196078431374,2.01,-0.689,2.2317767602516394,2.8,-0.1,2.6
1641698,Caitlin Bickle,CON,116.6,14.575,0.0,0.0,0.0,,,
200671,Seimone Augustus,LAS,116.09674999999999,5.528416666666667,0.0,0.0,0.0,,,
202653,Kayla Pedersen,CON,115.19588888888889,4.43061111111111,0.0,0.0,0.0,,,
1631136,Pauline Astier,NYL,113.47564313081554,28.368910782703885,0.0,0.0,0.0,,,
1627668,Breanna Stewart,NYL,113.4126984126984,28.3531746031746,0.845,2.269,3.17031758555735,2.1,1.3,3.5
1629568,Kennedy Burke,CON,112.1948717948718,28.04871794871795,0.591,0.929,1.2883657309200505,0.6,-0.0,0.6
203825,Kayla McBride,MIN,111.73245614035088,37.244152046783626,-0.005,1.36,-0.014965736104496,2.3,0.7,3.0
1641602,Ivana Dojkić,NYL,111.52266666666668,4.289333333333333,0.0,0.0,0.0,,,
1631007,Veronica Burton,GSV,111.0873440285205,37.0291146761735,3.462,2.586,3.313942990582633,2.0,1.2,3.1
203887,Victoria Macaulay,CHI,110.5,22.1,0.0,0.0,0.0,,,
201062,Shay Murphy,SAN,110.26455555555556,4.240944444444445,0.0,0.0,0.0,,,
1628932,A'ja Wilson,LVA,109.93872549019608,27.48468137254902,4.089,2.532,3.1296827935871128,3.0,1.8,4.7
204334,Reshanda Gray,PHO,106.6965,3.9517222222222212,0.0,0.0,0.0,,,
1628276,Kelsey Plum,LAS,106.27505827505827,35.42501942501942,0.433,-0.851,1.4124861269186035,3.1,-2.1,1.0
1642785,Sonia Citron,WAS,106.1437908496732,35.38126361655773,0.675,0.658,1.0350568075783548,-0.1,-0.4,-0.6
202680,Darxia Morris,ATL,105.98333333333332,21.196666666666665,0.0,0.0,0.0,,,
1629570,Megan Huff,LVA,105.53666666666666,15.076666666666666,0.0,0.0,0.0,,,
1629546,Marine Johannes,NYL,104.83032293377121,26.207580733442803,-0.445,-0.627,-0.1312244484349313,,,
1631032,Lorela Cubaj,ATL,103.012,3.6790000000000003,0.446,-0.166,0.0,,,
201502,Essence Carson,CON,101.55483333333335,4.835944444444445,0.0,0.0,0.0,,,
1642288,Rickea Jackson,CHI,100.75757575757575,33.58585858585858,-0.94,-1.227,-2.49282602524994,0.7,-1.6,-0.9
1627678,Bria Holmes,LVA,100.62083333333334,5.295833333333333,0.0,0.0,0.0,,,
1630442,Natasha Mack,PHX,99.16256157635468,24.79064039408867,2.666,3.407,2.384153688729481,0.5,0.8,1.3
203411,Sugar Rodgers,LVA,97.09944444444444,4.413611111111111,0.0,0.0,0.0,,,
1628909,Kelsey Mitchell,IND,96.87274909963986,32.29091636654662,2.543,0.538,0.9033481533138392,2.9,-1.7,1.2
204325,Crystal Bradford,LVA,96.6,24.15,0.0,0.0,0.0,-1.8,-0.3,-2.2
202657,Angel Robinson,PHO,95.122,3.963416666666667,0.0,0.0,0.0,,,
201907,Courtney Paris,SEA,95.0925,3.16975,0.0,0.0,0.0,,,
202663,Krystal Thomas,WAS,94.69066666666666,3.9454444444444436,0.0,0.0,0.0,,,
204319,Jewell Loyd,LVA,94.56439393939394,23.641098484848484,0.548,0.433,1.5334104152012853,0.6,-0.4,0.3
203015,Shekinna Stricklen,ATL,94.35066666666667,3.9312777777777783,0.0,0.0,0.0,,,
1630139,Jocelyn Willoughby,NYL,93.00783333333334,3.2071666666666667,0.0,0.0,0.0,,,
1628917,JiSu Park,LVA,92.93055555555556,3.717222222222222,0.0,0.0,0.0,,,
1628882,Lexie Brown,SEA,92.69841269841271,30.899470899470902,-1.655,0.195,-0.764545798544743,-1.0,0.2,-0.8
1629524,Bridget Carleton,PDX,92.35259426563773,30.78419808854591,0.108,2.249,1.6298499406286764,0.9,1.0,1.9
1630150,Chennedy Carter,LVA,91.50735294117646,30.502450980392155,0.444,1.103,0.0,,,
1642817,Hailey Van Lith,CON,91.25128205128206,22.812820512820515,-2.46,-0.96,-2.017936795855321,-1.2,-0.5,-1.7
1641649,Diamond Miller,CON,91.15750915750915,22.78937728937729,-2.308,-1.071,-2.9949310184001825,-0.7,-0.2,-0.9
1631083,Emily Engstler,PDX,90.74747474747475,30.249158249158253,1.775,-0.272,0.5394327326983002,-0.0,-0.3,-0.4
1642784,Paige Bueckers,DAL,90.44255319148937,30.147517730496457,1.903,-2.183,0.2971515981764013,1.4,-0.8,0.7
1628279,Brittney Sykes,TOR,89.09222948438635,29.697409828128784,0.952,0.373,0.7803267993958096,0.3,0.0,0.3
203866,Kayla Thornton,GSV,88.3065953654189,29.435531788472968,0.133,0.129,0.1856031974241153,0.3,0.5,0.8
1642286,Caitlin Clark,IND,86.07543017206882,28.691810057356275,-1.045,-0.979,-1.2179447558436478,1.2,-0.8,0.3
1627675,Courtney Williams,MIN,83.64035087719299,27.880116959064328,0.2,1.28,0.5904966520629592,2.4,1.7,4.1
204324,Dearica Hamby,LAS,83.3986013986014,27.7995337995338,3.404,-0.934,0.4092103457248035,2.4,-0.8,1.6
101023,Sancho Lyttle,PHO,83.24111111111111,4.162055555555556,0.0,0.0,0.0,,,
203400,Skylar Diggins,CHI,82.76729559748428,27.58909853249476,5.083,0.424,2.4961161803169647,1.6,0.3,1.9
1642792,Kiki Iriafen,WAS,82.48366013071896,27.49455337690632,0.365,1.087,0.7937064904510324,0.2,0.0,0.2
1631022,Shakira Austin,WAS,82.48366013071896,27.49455337690632,-3.036,1.092,-0.7742067968622036,-1.0,-0.1,-1.0
1628269,Nia Coffey,MIN,81.73245614035088,27.244152046783626,1.704,2.368,1.59021046747289,0.1,-0.2,-0.1
203017,Glory Johnson,ATL,81.72200000000001,4.540111111111112,0.0,0.0,0.0,,,
1642292,Jacy Sheldon,CHI,81.68953687821613,27.229845626072045,-0.026,-6.355,-4.5483019121069415,-1.0,-1.5,-2.5
1631141,Jade Melbourne,SEA,81.61904761904762,27.206349206349206,-4.194,-2.593,-3.0158270324641183,-0.8,-0.6,-1.4
203824,Odyssey Sims,DAL,81.52340425531915,27.174468085106383,-1.197,-0.788,-1.6874099576723165,-0.4,-0.4,-0.9
1630438,Kysre Gondrezick,CHI,81.25,16.25,0.0,0.0,0.0,,,
204322,Elizabeth Williams,CHI,80.64036592338479,26.8801219744616,-2.559,1.935,0.1142975271510115,-1.0,-0.8,-1.8
1631081,Katie Benzan,WAS,80.50999999999999,26.836666666666662,0.0,0.0,0.0,,,
1643447,Gabriela Jaquez,CHI,79.58547741566609,26.528492471888697,0.0,0.0,0.0,,,
1631019,NaLyssa Smith,LVA,78.81127450980392,19.70281862745098,-0.368,-0.006,0.1402124962092536,-0.1,-0.6,-0.7
1630143,Luisa Geiselsoder,PDX,78.06913859087773,26.023046196959243,-0.947,-0.319,-1.1825832750313396,-0.3,-0.5,-0.8
1629482,Sophie Cunningham,IND,77.65306122448979,25.884353741496597,-0.203,-1.225,-0.6580162596514555,0.4,-1.0,-0.6
1642767,Janelle Salaun,GSV,76.68449197860963,25.56149732620321,0.482,-1.606,-0.3713577553922863,,,
1643428,Flau'jae Johnson,SEA,76.21645021645023,25.40548340548341,0.0,0.0,0.0,,,
1642287,Cameron Brink,LAS,75.87412587412587,25.29137529137529,-1.946,-0.425,-2.005216496554949,-1.1,0.2,-0.9
203827,Natasha Howard,MIN,75.78947368421052,25.26315789473684,1.013,0.351,1.553741662077048,1.6,-1.5,0.1
1628931,Gabby Williams,GSV,75.00891265597147,25.002970885323823,0.063,0.878,1.0671422987188168,0.9,1.2,2.0
1627700,Julie Allemand,TOR,74.640522875817,24.880174291939,1.057,-0.437,0.8412664038898646,1.5,-0.6,0.9
203069,Avery Warley-Talbert,LVA,73.3,24.433333333333334,0.0,0.0,0.0,,,
1641648,Aliyah Boston,IND,71.06042416966787,23.686808056555957,1.729,0.985,1.66515735585517,2.8,-1.4,1.4
1631009,Rhyne Howard,ATL,70.97744360902256,35.48872180451128,0.244,1.554,1.1056835245006793,2.8,-1.4,1.4
1629481,Arike Ogunbowale,DAL,70.23829787234042,23.41276595744681,-1.709,-1.124,-1.4378529914206974,0.9,-1.4,-0.4
203822,Rebekah Gardner,NYL,70.16912972085386,17.542282430213465,-0.002,1.318,0.525445030961633,0.3,0.2,0.5
1642788,Bree Hall,IND,69.86666666666666,17.466666666666665,0.0,0.0,0.0,-1.8,-0.3,-2.0
203437,Tierra Ruffin-Pratt,LAS,69.73541666666667,4.102083333333334,0.0,0.0,0.0,,,
1629491,Jessica Shepard,DAL,69.61276595744681,23.20425531914894,0.103,1.479,0.2661671139449444,1.1,0.2,1.3
1641651,Jordan Horston,SEA,69.29581529581529,23.098605098605095,-0.705,0.069,0.0,,,
1643462,Chance Gray,LAS,68.98018648018648,22.993395493395493,0.0,0.0,0.0,,,
1631044,Naz Hillmon,ATL,67.96992481203007,33.984962406015036,0.02,1.008,0.0021098272616116,2.2,-0.8,1.3
1641652,Maddy Siegrist,DAL,67.87659574468086,22.625531914893617,1.974,-1.419,-0.6879853523520207,1.1,-0.9,0.2
203014,Nneka Ogwumike,LAS,67.63636363636363,22.545454545454543,-1.523,2.489,1.6279401729894252,1.6,0.1,1.7
203855,Stephanie Talbot,LVA,67.61697860962568,16.90424465240642,-2.437,1.481,-0.8583960919790062,-0.5,-0.1,-0.6
203389,Yvonne Turner,SEA,67.52433333333333,3.2154444444444445,0.0,0.0,0.0,,,
201914,Ashley Walker,LAS,67.41,22.47,0.0,0.0,0.0,,,
203828,Stefanie Dolson,SEA,67.25252525252525,22.417508417508415,-2.472,0.4,-0.6979924319329238,-0.5,-0.6,-1.2
1631055,Nyara Sabally,TOR,66.84458968772694,22.281529895908978,-0.131,-0.654,-0.0377249660498209,0.1,0.1,0.2
203043,Jacki Gemelos,WAS,66.7015,3.7056388888888887,0.0,0.0,0.0,,,
1631013,Aisha Sheppard,LVA,66.60672222222222,2.8959444444444444,0.0,0.0,0.0,,,
204365,Erica Wheeler,LAS,66.5174825174825,22.17249417249417,3.494,-1.238,-1.1043669201539463,0.4,0.3,0.7
203035,Shey Peddy,IND,66.155,4.410333333333333,0.614,-0.702,0.4511918589403588,-0.8,-0.5,-1.3
1643426,Olivia Miles,MIN,66.09649122807018,22.03216374269006,0.0,0.0,0.0,,,
1630459,DiDi Richards,WAS,65.90611111111112,3.2953055555555557,-0.293,-1.248,0.0,,,
204329,Kiah Stokes,GSV,65.77540106951872,21.925133689839573,-3.498,0.523,-0.7045142718198821,-1.5,-0.1,-1.5
201050,Tiffany Jackson,LAS,65.50483333333334,2.5194166666666664,0.0,0.0,0.0,,,
1642813,Serena Sundell,DAL,64.98,21.66,0.0,0.0,0.0,-1.7,-0.5,-2.2
1629497,Marina Mabrey,TOR,64.95787944807552,21.65262648269184,-4.091,2.275,-0.1032842379466864,-0.2,-1.7,-2.0
203814,Nadia Colhado,IND,64.58333333333333,12.916666666666666,0.0,0.0,0.0,,,
1641654,Stephanie Soares,DAL,64.33105555555555,2.924138888888889,0.398,0.765,0.0,,,
1642781,Georgia Amoore,WAS,63.91496666006469,21.304988886688232,0.0,0.0,0.0,,,
100949,Alana Beard,LAS,62.624,3.914,0.0,0.0,0.0,,,
1630127,Leaonna Odom,NYL,62.183,3.4546111111111113,0.0,0.0,0.0,,,
1629479,Teaira McCowan,DAL,62.029222222222224,3.648777777777778,0.241,-0.224,0.2967908566468403,-1.0,-0.5,-1.5
1642291,Angel Reese,ATL,61.80451127819549,30.902255639097746,-0.265,0.417,1.7422123100566422,0.9,-1.0,-0.1
1642320,Jaylyn Sherrod,MIN,61.616388888888885,2.369861111111111,-1.68,-0.549,-0.9940909939524276,-1.1,-0.0,-1.2
1629492,Beatrice Mompremier,ATL,61.33166666666667,2.920555555555555,0.0,0.0,0.0,,,
1630996,Rae Burrell,LAS,60.85664335664335,20.285547785547784,2.303,0.465,1.3100079708571424,-0.1,-0.1,-0.2
1628317,Karlie Samuelson,MIN,60.736444444444444,3.7960277777777773,0.691,0.064,-0.5886257705126581,-0.2,-0.0,-0.2
1643449,Charlisse Leger-Walker,CON,60.55091575091575,15.137728937728937,0.0,0.0,0.0,,,
1628265,Sophie Brunner,SAN,60.4,15.1,0.0,0.0,0.0,,,
201049,Noelle Quinn,SEA,60.315000000000005,3.0157499999999997,0.0,0.0,0.0,,,
